,dong,quarter,pop_floating
777,강동구 길동,20221,2843567
778,강동구 길동,20222,3300292
779,강동구 길동,20222,4350807
780,강동구 길동,20222,3466129
781,강동구 길동,20222,3584323
782,강동구 길동,20223,3432311
783,강동구 길동,20223,3450722
784,강동구 길동,20223,3570792
785,강동구 길동,20223,3516046
786,강동구 길동,20224,3524038
787,강동구 길동,20231,3370022
788,강동구 길동,20231,3323453
789,강동구 길동,20231,3869938
790,강동구 길동,20232,3767649
791,강동구 길동,20232,3941021
792,강동구 길동,20232,3828879
793,강동구 길동,20232,3856273
794,강동구 길동,20233,3826074
795,강동구 길동,20233,3817100
796,강동구 길동,20233,3904493
797,강동구 길동,20233,3802919
798,강동구 길동,20234,3866113
799,강동구 길동,20241,3794337
800,강동구 길동,20241,3576386
801,강동구 길동,20241,4062025
802,강동구 길동,20242,4125745
803,강동구 길동,20242,4343672
804,강동구 길동,20242,4131613
805,강동구 길동,20242,4294715
806,강동구 둔촌1동,20221,83509
807,강동구 둔촌1동,20221,79088
808,강동구 둔촌1동,20221,109219
809,강동구 둔촌1동,20222,112107
810,강동구 둔촌1동,20222,129361
811,강동구 둔촌1동,20222,97663
812,강동구 둔촌1동,20222,91072
813,강동구 둔촌1동,20223,86043
814,강동구 둔촌1동,20223,94375
815,강동구 둔촌1동,20223,105826
816,강동구 둔촌1동,20223,116698
817,강동구 둔촌1동,20224,118956
818,강동구 둔촌1동,20231,92781
819,강동구 둔촌1동,20231,108339
820,강동구 둔촌1동,20231,162292
821,강동구 둔촌1동,20232,148501
822,강동구 둔촌1동,20232,150940
823,강동구 둔촌1동,20232,148092
824,강동구 둔촌1동,20232,119475
825,강동구 둔촌1동,20233,117797
826,강동구 둔촌1동,20233,120807
827,강동구 둔촌1동,20233,123823
828,강동구 둔촌1동,20233,125260
829,강동구 둔촌1동,20234,115309
830,강동구 둔촌1동,20241,97965
831,강동구 둔촌1동,20241,98452
832,강동구 둔촌1동,20241,140262
833,강동구 둔촌1동,20242,141447
834,강동구 둔촌1동,20242,143024
835,강동구 둔촌1동,20242,139665
836,강동구 둔촌1동,20242,128630
837,강동구 둔촌2동,20221,1321792
838,강동구 둔촌2동,20221,1156888
839,강동구 둔촌2동,20221,1349952
840,강동구 둔촌2동,20222,1387462
841,강동구 둔촌2동,20222,1808693
842,강동구 둔촌2동,20222,1427772
843,강동구 둔촌2동,20222,1449271
844,강동구 둔촌2동,20223,1398630
845,강동구 둔촌2동,20223,1459263
846,강동구 둔촌2동,20223,1504520
847,강동구 둔촌2동,20223,1473645
848,강동구 둔촌2동,20224,1422380
849,강동구 둔촌2동,20231,1347803
850,강동구 둔촌2동,20231,1369224
851,강동구 둔촌2동,20231,1637284
852,강동구 둔촌2동,20232,1564687
853,강동구 둔촌2동,20232,1636307
854,강동구 둔촌2동,20232,1604829
855,강동구 둔촌2동,20232,1604647
856,강동구 둔촌2동,20233,1563627
857,강동구 둔촌2동,20233,1568649
858,강동구 둔촌2동,20233,1620535
859,강동구 둔촌2동,20233,1556695
860,강동구 둔촌2동,20234,1522148
861,강동구 둔촌2동,20241,1510552
862,강동구 둔촌2동,20241,1406902
863,강동구 둔촌2동,20241,1636054
864,강동구 둔촌2동,20242,1623806
865,강동구 둔촌2동,20242,1637378
866,강동구 둔촌2동,20242,1573731
867,강동구 둔촌2동,20242,1553658
868,강동구 명일1동,20221,1309200
869,강동구 명일1동,20221,1117468
870,강동구 명일1동,20221,1278932
871,강동구 명일1동,20222,1493137
872,강동구 명일1동,20222,1970392
873,강동구 명일1동,20222,1568431
874,강동구 명일1동,20222,1547289
875,강동구 명일1동,20223,1417447
876,강동구 명일1동,20223,1450525
877,강동구 명일1동,20223,1519827
878,강동구 명일1동,20223,1469763
879,강동구 명일1동,20224,1429841
880,강동구 명일1동,20231,1368873
881,강동구 명일1동,20231,1390052
882,강동구 명일1동,20231,1666265
883,강동구 명일1동,20232,1607319
884,강동구 명일1동,20232,1618045
885,강동구 명일1동,20232,1607029
886,강동구 명일1동,20232,1611503
887,강동구 명일1동,20233,1572614
888,강동구 명일1동,20233,1654929
889,강동구 명일1동,20233,1671842
890,강동구 명일1동,20233,1591019
891,강동구 명일1동,20234,1606036
892,강동구 명일1동,20241,1538375
893,강동구 명일1동,20241,1482776
894,강동구 명일1동,20241,1762088
895,강동구 명일1동,20242,1707867
896,강동구 명일1동,20242,1743801
897,강동구 명일1동,20242,1690475
898,강동구 명일1동,20242,1671483
899,강동구 명일2동,20221,740929
900,강동구 명일2동,20221,643911
901,강동구 명일2동,20221,719859
902,강동구 명일2동,20222,799752
903,강동구 명일2동,20222,1015684
904,강동구 명일2동,20222,832645
905,강동구 명일2동,20222,858960
906,강동구 명일2동,20223,856026
907,강동구 명일2동,20223,901168
908,강동구 명일2동,20223,925378
909,강동구 명일2동,20223,950071
910,강동구 명일2동,20224,927993
911,강동구 명일2동,20231,874104
912,강동구 명일2동,20231,900480
913,강동구 명일2동,20231,1071630
914,강동구 명일2동,20232,1017536
915,강동구 명일2동,20232,1018915
916,강동구 명일2동,20232,1020000
917,강동구 명일2동,20232,1013601
918,강동구 명일2동,20233,1006683
919,강동구 명일2동,20233,1004222
920,강동구 명일2동,20233,1018046
921,강동구 명일2동,20233,1024572
922,강동구 명일2동,20234,981490
923,강동구 명일2동,20241,953436
924,강동구 명일2동,20241,878252
925,강동구 명일2동,20241,1043022
926,강동구 명일2동,20242,1007539
927,강동구 명일2동,20242,985115
928,강동구 명일2동,20242,1021376
929,강동구 명일2동,20242,1024592
930,강동구 상일동,20221,1750552
931,강동구 상일동,20221,1525378
932,강동구 상일동,20221,1763103
933,강동구 상일동,20222,2040462
934,강동구 상일동,20222,2771175
935,강동구 상일동,20222,2279235
936,강동구 상일동,20222,2290100
937,강동구 상일동,20223,2195185
938,강동구 상일동,20223,2238125
939,강동구 상일동,20223,2220051
940,강동구 상일동,20223,2233156
941,강동구 상일동,20224,2104768
942,강동구 상일동,20231,2010204
943,강동구 상일동,20231,2049977
944,강동구 상일동,20231,2540888
945,강동구 상일동,20232,2460163
946,강동구 상일동,20232,2546947
947,강동구 상일동,20232,2526291
948,강동구 상일동,20232,2437238
949,강동구 상일동,20233,2419205
950,강동구 상일동,20233,2438756
951,강동구 상일동,20233,2487063
952,강동구 상일동,20233,2410978
953,강동구 상일동,20234,2305780
954,강동구 상일동,20241,2235491
955,강동구 상일동,20241,2127896
956,강동구 상일동,20241,2588186
957,강동구 상일동,20242,2637378
958,강동구 상일동,20242,2695652
959,강동구 상일동,20242,2585879
960,강동구 상일동,20242,2596435
961,강동구 성내1동,20221,1134079
962,강동구 성내1동,20221,993969
963,강동구 성내1동,20221,1159651
964,강동구 성내1동,20222,1317776
965,강동구 성내1동,20222,1677473
966,강동구 성내1동,20222,1329445
967,강동구 성내1동,20222,1322309
968,강동구 성내1동,20223,1284434
969,강동구 성내1동,20223,1340781
970,강동구 성내1동,20223,1379666
971,강동구 성내1동,20223,1341386
972,강동구 성내1동,20224,1301412
973,강동구 성내1동,20231,1251661
974,강동구 성내1동,20231,1253904
975,강동구 성내1동,20231,1479898
976,강동구 성내1동,20232,1452009
977,강동구 성내1동,20232,1504883
978,강동구 성내1동,20232,1465783
979,강동구 성내1동,20232,1410296
980,강동구 성내1동,20233,1384322
981,강동구 성내1동,20233,1393883
982,강동구 성내1동,20233,1443577
983,강동구 성내1동,20233,1378573
984,강동구 성내1동,20234,1356274
985,강동구 성내1동,20241,1326418
986,강동구 성내1동,20241,1262775
987,강동구 성내1동,20241,1462875
988,강동구 성내1동,20242,1483426
989,강동구 성내1동,20242,1501901
990,강동구 성내1동,20242,1412291
991,강동구 성내1동,20242,1426987
992,강동구 성내2동,20221,1140064
993,강동구 성내2동,20221,978626
994,강동구 성내2동,20221,1111694
995,강동구 성내2동,20222,1268592
996,강동구 성내2동,20222,1794507
997,강동구 성내2동,20222,1422059
998,강동구 성내2동,20222,1416591
999,강동구 성내2동,20223,1349183
1000,강동구 성내2동,20223,1371522
1001,강동구 성내2동,20223,1419129
1002,강동구 성내2동,20223,1373004
1003,강동구 성내2동,20224,1394323
1004,강동구 성내2동,20231,1316013
1005,강동구 성내2동,20231,1313881
1006,강동구 성내2동,20231,1507743
1007,강동구 성내2동,20232,1435996
1008,강동구 성내2동,20232,1499076
1009,강동구 성내2동,20232,1469360
1010,강동구 성내2동,20232,1476314
1011,강동구 성내2동,20233,1430907
1012,강동구 성내2동,20233,1421759
1013,강동구 성내2동,20233,1480601
1014,강동구 성내2동,20233,1403047
1015,강동구 성내2동,20234,1434343
1016,강동구 성내2동,20241,1372206
1017,강동구 성내2동,20241,1296106
1018,강동구 성내2동,20241,1500224
1019,강동구 성내2동,20242,1500443
1020,강동구 성내2동,20242,1575069
1021,강동구 성내2동,20242,1493133
1022,강동구 성내2동,20242,1510904
1023,강동구 성내3동,20221,1643753
1024,강동구 성내3동,20221,1408701
1025,강동구 성내3동,20221,1621323
1026,강동구 성내3동,20222,1856369
1027,강동구 성내3동,20222,2404241
1028,강동구 성내3동,20222,1920583
1029,강동구 성내3동,20222,1960817
1030,강동구 성내3동,20223,1905692
1031,강동구 성내3동,20223,1967961
1032,강동구 성내3동,20223,2058870
1033,강동구 성내3동,20223,2026105
1034,강동구 성내3동,20224,1993866
1035,강동구 성내3동,20231,1847116
1036,강동구 성내3동,20231,1875841
1037,강동구 성내3동,20231,2198979
1038,강동구 성내3동,20232,2155414
1039,강동구 성내3동,20232,2200944
1040,강동구 성내3동,20232,2128346
1041,강동구 성내3동,20232,2066844
1042,강동구 성내3동,20233,2033692
1043,강동구 성내3동,20233,2028414
1044,강동구 성내3동,20233,2117690
1045,강동구 성내3동,20233,2023799
1046,강동구 성내3동,20234,1984676
1047,강동구 성내3동,20241,1925066
1048,강동구 성내3동,20241,1821721
1049,강동구 성내3동,20241,2132980
1050,강동구 성내3동,20242,2208984
1051,강동구 성내3동,20242,2284792
1052,강동구 성내3동,20242,2165613
1053,강동구 성내3동,20242,2188659
1054,강동구 암사1동,20221,1039505
1055,강동구 암사1동,20221,907777
1056,강동구 암사1동,20221,1047493
1057,강동구 암사1동,20222,1133830
1058,강동구 암사1동,20222,1471891
1059,강동구 암사1동,20222,1152504
1060,강동구 암사1동,20222,1174980
1061,강동구 암사1동,20223,1141815
1062,강동구 암사1동,20223,1185688
1063,강동구 암사1동,20223,1208202
1064,강동구 암사1동,20223,1171305
1065,강동구 암사1동,20224,1168720
1066,강동구 암사1동,20231,1148090
1067,강동구 암사1동,20231,1110612
1068,강동구 암사1동,20231,1288940
1069,강동구 암사1동,20232,1269940
1070,강동구 암사1동,20232,1303838
1071,강동구 암사1동,20232,1250124
1072,강동구 암사1동,20232,1233780
1073,강동구 암사1동,20233,1227534
1074,강동구 암사1동,20233,1251661
1075,강동구 암사1동,20233,1297699
1076,강동구 암사1동,20233,1230569
1077,강동구 암사1동,20234,1246086
1078,강동구 암사1동,20241,1241256
1079,강동구 암사1동,20241,1203295
1080,강동구 암사1동,20241,1359219
1081,강동구 암사1동,20242,1429147
1082,강동구 암사1동,20242,1492179
1083,강동구 암사1동,20242,1417985
1084,강동구 암사1동,20242,1454876
1085,강동구 암사2동,20221,578425
1086,강동구 암사2동,20221,482545
1087,강동구 암사2동,20221,533344
1088,강동구 암사2동,20222,676958
1089,강동구 암사2동,20222,899503
1090,강동구 암사2동,20222,709863
1091,강동구 암사2동,20222,707886
1092,강동구 암사2동,20223,659166
1093,강동구 암사2동,20223,718038
1094,강동구 암사2동,20223,779507
1095,강동구 암사2동,20223,704510
1096,강동구 암사2동,20224,676783
1097,강동구 암사2동,20231,650559
1098,강동구 암사2동,20231,661076
1099,강동구 암사2동,20231,778486
1100,강동구 암사2동,20232,744723
1101,강동구 암사2동,20232,774992
1102,강동구 암사2동,20232,778650
1103,강동구 암사2동,20232,768141
1104,강동구 암사2동,20233,748589
1105,강동구 암사2동,20233,757877
1106,강동구 암사2동,20233,852935
1107,강동구 암사2동,20233,715578
1108,강동구 암사2동,20234,698756
1109,강동구 암사2동,20241,682754
1110,강동구 암사2동,20241,661121
1111,강동구 암사2동,20241,777404
1112,강동구 암사2동,20242,770111
1113,강동구 암사2동,20242,786590
1114,강동구 암사2동,20242,754095
1115,강동구 암사2동,20242,759036
1116,강동구 암사3동,20221,512180
1117,강동구 암사3동,20221,464142
1118,강동구 암사3동,20221,525386
1119,강동구 암사3동,20222,591105
1120,강동구 암사3동,20222,762093
1121,강동구 암사3동,20222,607822
1122,강동구 암사3동,20222,651495
1123,강동구 암사3동,20223,665529
1124,강동구 암사3동,20223,700821
1125,강동구 암사3동,20223,738664
1126,강동구 암사3동,20223,690679
1127,강동구 암사3동,20224,648270
1128,강동구 암사3동,20231,609447
1129,강동구 암사3동,20231,605194
1130,강동구 암사3동,20231,744370
1131,강동구 암사3동,20232,717615
1132,강동구 암사3동,20232,755086
1133,강동구 암사3동,20232,741067
1134,강동구 암사3동,20232,720749
1135,강동구 암사3동,20233,718060
