행정동명,연월,유입인구
서울특별시 중구 명동,2022년 07월,"4,411,998"
서울특별시 중구 명동,2022년 08월,"4,356,302"
서울특별시 중구 명동,2022년 09월,"4,360,204"
서울특별시 중구 명동,2022년 10월,"4,842,538"
서울특별시 중구 명동,2022년 11월,"4,892,235"
서울특별시 중구 명동,2022년 12월,"5,166,013"
서울특별시 중구 명동,2023년 01월,"4,424,646"
서울특별시 중구 명동,2023년 02월,"4,617,678"
서울특별시 중구 명동,2023년 03월,"5,214,900"
서울특별시 중구 명동,2023년 04월,"4,887,342"
서울특별시 중구 명동,2023년 05월,"5,159,720"
서울특별시 중구 명동,2023년 06월,"5,062,311"
서울특별시 중구 명동,2023년 07월,"4,889,227"
서울특별시 중구 명동,2023년 08월,"4,780,051"
서울특별시 중구 명동,2023년 09월,"4,715,639"
서울특별시 중구 명동,2023년 10월,"5,065,417"
서울특별시 중구 명동,2023년 11월,"5,068,543"
서울특별시 중구 명동,2023년 12월,"5,357,009"
서울특별시 중구 명동,2024년 01월,"4,863,787"
서울특별시 중구 명동,2024년 02월,"4,385,872"
서울특별시 중구 명동,2024년 03월,"5,035,832"
서울특별시 중구 명동,2024년 04월,"5,135,248"
서울특별시 중구 명동,2024년 05월,"5,152,858"
서울특별시 중구 명동,2024년 06월,"4,910,814"
서울특별시 중구 명동,2024년 07월,"4,865,863"
서울특별시 중구 소공동,2022년 01월,"2,524,049"
서울특별시 중구 소공동,2022년 02월,"2,171,679"
서울특별시 중구 소공동,2022년 03월,"2,400,330"
서울특별시 중구 소공동,2022년 04월,"2,921,316"
서울특별시 중구 소공동,2022년 05월,"3,939,731"
서울특별시 중구 소공동,2022년 06월,"3,015,241"
서울특별시 중구 소공동,2022년 07월,"3,115,114"
서울특별시 중구 소공동,2022년 08월,"2,944,326"
서울특별시 중구 소공동,2022년 09월,"3,020,289"
서울특별시 중구 소공동,2022년 10월,"3,316,487"
서울특별시 중구 소공동,2022년 11월,"3,372,094"
서울특별시 중구 소공동,2022년 12월,"3,359,179"
서울특별시 중구 소공동,2023년 01월,"2,859,578"
서울특별시 중구 소공동,2023년 02월,"3,042,503"
서울특별시 중구 소공동,2023년 03월,"3,423,757"
서울특별시 중구 소공동,2023년 04월,"3,289,841"
서울특별시 중구 소공동,2023년 05월,"3,505,814"
서울특별시 중구 소공동,2023년 06월,"3,460,893"
서울특별시 중구 소공동,2023년 07월,"3,300,910"
서울특별시 중구 소공동,2023년 08월,"3,227,294"
서울특별시 중구 소공동,2023년 09월,"3,127,981"
서울특별시 중구 소공동,2023년 10월,"3,382,419"
서울특별시 중구 소공동,2023년 11월,"3,393,924"
서울특별시 중구 소공동,2023년 12월,"3,413,019"
서울특별시 중구 소공동,2024년 01월,"3,327,502"
서울특별시 중구 소공동,2024년 02월,"2,943,513"
서울특별시 중구 소공동,2024년 03월,"3,313,027"
서울특별시 중구 소공동,2024년 04월,"3,449,030"
서울특별시 중구 소공동,2024년 05월,"3,654,859"
서울특별시 중구 소공동,2024년 06월,"3,502,281"
서울특별시 중구 소공동,2024년 07월,"3,576,102"
서울특별시 중구 신당5동,2022년 01월,"428,135"
서울특별시 중구 신당5동,2022년 02월,"378,281"
서울특별시 중구 신당5동,2022년 03월,"444,127"
서울특별시 중구 신당5동,2022년 04월,"509,784"
서울특별시 중구 신당5동,2022년 05월,"659,653"
서울특별시 중구 신당5동,2022년 06월,"522,669"
서울특별시 중구 신당5동,2022년 07월,"527,686"
서울특별시 중구 신당5동,2022년 08월,"524,913"
서울특별시 중구 신당5동,2022년 09월,"534,849"
서울특별시 중구 신당5동,2022년 10월,"568,715"
서울특별시 중구 신당5동,2022년 11월,"553,825"
서울특별시 중구 신당5동,2022년 12월,"536,739"
서울특별시 중구 신당5동,2023년 01월,"492,220"
서울특별시 중구 신당5동,2023년 02월,"505,244"
서울특별시 중구 신당5동,2023년 03월,"610,028"
서울특별시 중구 신당5동,2023년 04월,"599,860"
서울특별시 중구 신당5동,2023년 05월,"586,066"
서울특별시 중구 신당5동,2023년 06월,"537,971"
서울특별시 중구 신당5동,2023년 07월,"525,537"
서울특별시 중구 신당5동,2023년 08월,"507,579"
서울특별시 중구 신당5동,2023년 09월,"509,388"
서울특별시 중구 신당5동,2023년 10월,"536,496"
서울특별시 중구 신당5동,2023년 11월,"518,410"
서울특별시 중구 신당5동,2023년 12월,"510,344"
서울특별시 중구 신당5동,2024년 01월,"489,491"
서울특별시 중구 신당5동,2024년 02월,"449,374"
서울특별시 중구 신당5동,2024년 03월,"528,395"
서울특별시 중구 신당5동,2024년 04월,"523,989"
서울특별시 중구 신당5동,2024년 05월,"526,853"
서울특별시 중구 신당5동,2024년 06월,"502,549"
서울특별시 중구 신당5동,2024년 07월,"518,595"
서울특별시 중구 신당동,2022년 01월,"1,341,184"
서울특별시 중구 신당동,2022년 02월,"1,204,050"
서울특별시 중구 신당동,2022년 03월,"1,388,750"
서울특별시 중구 신당동,2022년 04월,"1,516,460"
서울특별시 중구 신당동,2022년 05월,"2,021,353"
서울특별시 중구 신당동,2022년 06월,"1,582,057"
서울특별시 중구 신당동,2022년 07월,"1,548,304"
서울특별시 중구 신당동,2022년 08월,"1,430,315"
서울특별시 중구 신당동,2022년 09월,"1,571,859"
서울특별시 중구 신당동,2022년 10월,"1,724,751"
서울특별시 중구 신당동,2022년 11월,"1,667,253"
서울특별시 중구 신당동,2022년 12월,"1,602,356"
서울특별시 중구 신당동,2023년 01월,"1,333,895"
서울특별시 중구 신당동,2023년 02월,"1,468,326"
서울특별시 중구 신당동,2023년 03월,"1,750,133"
서울특별시 중구 신당동,2023년 04월,"1,686,863"
서울특별시 중구 신당동,2023년 05월,"1,762,999"
서울특별시 중구 신당동,2023년 06월,"1,675,964"
서울특별시 중구 신당동,2023년 07월,"1,623,508"
서울특별시 중구 신당동,2023년 08월,"1,494,803"
서울특별시 중구 신당동,2023년 09월,"1,573,785"
서울특별시 중구 신당동,2023년 10월,"1,683,855"
서울특별시 중구 신당동,2023년 11월,"1,621,050"
서울특별시 중구 신당동,2023년 12월,"1,549,162"
서울특별시 중구 신당동,2024년 01월,"1,512,044"
서울특별시 중구 신당동,2024년 02월,"1,346,512"
서울특별시 중구 신당동,2024년 03월,"1,674,415"
서울특별시 중구 신당동,2024년 04월,"1,778,637"
서울특별시 중구 신당동,2024년 05월,"1,796,255"
서울특별시 중구 신당동,2024년 06월,"1,683,212"
서울특별시 중구 신당동,2024년 07월,"1,719,714"
서울특별시 중구 약수동,2022년 01월,"563,578"
서울특별시 중구 약수동,2022년 02월,"491,955"
서울특별시 중구 약수동,2022년 03월,"555,882"
서울특별시 중구 약수동,2022년 04월,"642,006"
서울특별시 중구 약수동,2022년 05월,"846,913"
서울특별시 중구 약수동,2022년 06월,"681,568"
서울특별시 중구 약수동,2022년 07월,"691,024"
서울특별시 중구 약수동,2022년 08월,"683,892"
서울특별시 중구 약수동,2022년 09월,"698,523"
서울특별시 중구 약수동,2022년 10월,"723,935"
서울특별시 중구 약수동,2022년 11월,"728,837"
서울특별시 중구 약수동,2022년 12월,"708,708"
서울특별시 중구 약수동,2023년 01월,"663,519"
서울특별시 중구 약수동,2023년 02월,"662,738"
서울특별시 중구 약수동,2023년 03월,"775,541"
서울특별시 중구 약수동,2023년 04월,"753,899"
서울특별시 중구 약수동,2023년 05월,"777,151"
서울특별시 중구 약수동,2023년 06월,"746,387"
서울특별시 중구 약수동,2023년 07월,"726,911"
서울특별시 중구 약수동,2023년 08월,"709,052"
서울특별시 중구 약수동,2023년 09월,"714,995"
서울특별시 중구 약수동,2023년 10월,"741,426"
서울특별시 중구 약수동,2023년 11월,"718,825"
서울특별시 중구 약수동,2023년 12월,"722,769"
서울특별시 중구 약수동,2024년 01월,"706,621"
서울특별시 중구 약수동,2024년 02월,"656,966"
서울특별시 중구 약수동,2024년 03월,"757,481"
서울특별시 중구 약수동,2024년 04월,"746,826"
서울특별시 중구 약수동,2024년 05월,"800,042"
서울특별시 중구 약수동,2024년 06월,"778,695"
서울특별시 중구 약수동,2024년 07월,"774,462"
서울특별시 중구 을지로동,2022년 01월,"1,366,999"
서울특별시 중구 을지로동,2022년 02월,"1,153,674"
서울특별시 중구 을지로동,2022년 03월,"1,307,000"
서울특별시 중구 을지로동,2022년 04월,"1,528,612"
서울특별시 중구 을지로동,2022년 05월,"1,989,413"
서울특별시 중구 을지로동,2022년 06월,"1,571,879"
서울특별시 중구 을지로동,2022년 07월,"1,602,158"
서울특별시 중구 을지로동,2022년 08월,"1,537,144"
서울특별시 중구 을지로동,2022년 09월,"1,546,988"
서울특별시 중구 을지로동,2022년 10월,"1,622,817"
서울특별시 중구 을지로동,2022년 11월,"1,647,194"
서울특별시 중구 을지로동,2022년 12월,"1,625,666"
서울특별시 중구 을지로동,2023년 01월,"1,464,430"
서울특별시 중구 을지로동,2023년 02월,"1,545,280"
서울특별시 중구 을지로동,2023년 03월,"1,750,992"
서울특별시 중구 을지로동,2023년 04월,"1,686,985"
서울특별시 중구 을지로동,2023년 05월,"1,777,760"
서울특별시 중구 을지로동,2023년 06월,"1,757,140"
서울특별시 중구 을지로동,2023년 07월,"1,694,081"
서울특별시 중구 을지로동,2023년 08월,"1,664,852"
서울특별시 중구 을지로동,2023년 09월,"1,615,356"
서울특별시 중구 을지로동,2023년 10월,"1,664,664"
서울특별시 중구 을지로동,2023년 11월,"1,682,020"
서울특별시 중구 을지로동,2023년 12월,"1,667,286"
서울특별시 중구 을지로동,2024년 01월,"1,667,114"
서울특별시 중구 을지로동,2024년 02월,"1,489,989"
서울특별시 중구 을지로동,2024년 03월,"1,672,312"
서울특별시 중구 을지로동,2024년 04월,"1,702,842"
서울특별시 중구 을지로동,2024년 05월,"1,731,555"
서울특별시 중구 을지로동,2024년 06월,"1,627,148"
서울특별시 중구 을지로동,2024년 07월,"1,678,104"
서울특별시 중구 장충동,2022년 01월,"679,337"
서울특별시 중구 장충동,2022년 02월,"615,717"
서울특별시 중구 장충동,2022년 03월,"751,307"
서울특별시 중구 장충동,2022년 04월,"907,923"
서울특별시 중구 장충동,2022년 05월,"1,214,887"
서울특별시 중구 장충동,2022년 06월,"956,468"
서울특별시 중구 장충동,2022년 07월,"958,669"
서울특별시 중구 장충동,2022년 08월,"890,608"
서울특별시 중구 장충동,2022년 09월,"999,347"
서울특별시 중구 장충동,2022년 10월,"1,051,721"
서울특별시 중구 장충동,2022년 11월,"1,064,164"
서울특별시 중구 장충동,2022년 12월,"953,089"
서울특별시 중구 장충동,2023년 01월,"804,307"
서울특별시 중구 장충동,2023년 02월,"841,089"
서울특별시 중구 장충동,2023년 03월,"1,127,098"
서울특별시 중구 장충동,2023년 04월,"1,127,512"
서울특별시 중구 장충동,2023년 05월,"1,181,619"
서울특별시 중구 장충동,2023년 06월,"1,081,665"
서울특별시 중구 장충동,2023년 07월,"1,015,106"
서울특별시 중구 장충동,2023년 08월,"927,370"
서울특별시 중구 장충동,2023년 09월,"1,068,081"
서울특별시 중구 장충동,2023년 10월,"1,112,063"
서울특별시 중구 장충동,2023년 11월,"1,083,459"
서울특별시 중구 장충동,2023년 12월,"1,008,848"
서울특별시 중구 장충동,2024년 01월,"898,184"
서울특별시 중구 장충동,2024년 02월,"821,086"
서울특별시 중구 장충동,2024년 03월,"1,104,352"
서울특별시 중구 장충동,2024년 04월,"1,189,498"
서울특별시 중구 장충동,2024년 05월,"1,228,360"
서울특별시 중구 장충동,2024년 06월,"1,083,101"
서울특별시 중구 장충동,2024년 07월,"1,015,036"
서울특별시 중구 중림동,2022년 01월,"577,146"
서울특별시 중구 중림동,2022년 02월,"499,039"
서울특별시 중구 중림동,2022년 03월,"564,028"
서울특별시 중구 중림동,2022년 04월,"671,430"
서울특별시 중구 중림동,2022년 05월,"865,252"
서울특별시 중구 중림동,2022년 06월,"685,105"
서울특별시 중구 중림동,2022년 07월,"678,681"
서울특별시 중구 중림동,2022년 08월,"655,625"
서울특별시 중구 중림동,2022년 09월,"688,269"
서울특별시 중구 중림동,2022년 10월,"733,072"
서울특별시 중구 중림동,2022년 11월,"702,153"
서울특별시 중구 중림동,2022년 12월,"664,644"
서울특별시 중구 중림동,2023년 01월,"610,560"
서울특별시 중구 중림동,2023년 02월,"645,749"
서울특별시 중구 중림동,2023년 03월,"753,080"
서울특별시 중구 중림동,2023년 04월,"709,339"
서울특별시 중구 중림동,2023년 05월,"732,921"
서울특별시 중구 중림동,2023년 06월,"722,890"
서울특별시 중구 중림동,2023년 07월,"707,451"
서울특별시 중구 중림동,2023년 08월,"671,688"
서울특별시 중구 중림동,2023년 09월,"689,846"
서울특별시 중구 중림동,2023년 10월,"730,961"
서울특별시 중구 중림동,2023년 11월,"741,345"
서울특별시 중구 중림동,2023년 12월,"712,201"
서울특별시 중구 중림동,2024년 01월,"713,236"
서울특별시 중구 중림동,2024년 02월,"698,896"
서울특별시 중구 중림동,2024년 03월,"813,429"
서울특별시 중구 중림동,2024년 04월,"820,784"
서울특별시 중구 중림동,2024년 05월,"825,199"
서울특별시 중구 중림동,2024년 06월,"773,953"
서울특별시 중구 중림동,2024년 07월,"752,778"
서울특별시 중구 청구동,2022년 01월,"467,788"
서울특별시 중구 청구동,2022년 02월,"409,859"
서울특별시 중구 청구동,2022년 03월,"472,401"
서울특별시 중구 청구동,2022년 04월,"537,056"
서울특별시 중구 청구동,2022년 05월,"696,590"
서울특별시 중구 청구동,2022년 06월,"544,358"
서울특별시 중구 청구동,2022년 07월,"543,024"
서울특별시 중구 청구동,2022년 08월,"506,495"
서울특별시 중구 청구동,2022년 09월,"483,365"
서울특별시 중구 청구동,2022년 10월,"500,333"
서울특별시 중구 청구동,2022년 11월,"453,400"
서울특별시 중구 청구동,2022년 12월,"438,042"
서울특별시 중구 청구동,2023년 01월,"406,388"
서울특별시 중구 청구동,2023년 02월,"410,945"
서울특별시 중구 청구동,2023년 03월,"495,050"
서울특별시 중구 청구동,2023년 04월,"479,836"
서울특별시 중구 청구동,2023년 05월,"486,648"
서울특별시 중구 청구동,2023년 06월,"473,820"
서울특별시 중구 청구동,2023년 07월,"463,159"
서울특별시 중구 청구동,2023년 08월,"442,437"
서울특별시 중구 청구동,2023년 09월,"456,360"
서울특별시 중구 청구동,2023년 10월,"477,933"
서울특별시 중구 청구동,2023년 11월,"458,747"
서울특별시 중구 청구동,2023년 12월,"450,504"
서울특별시 중구 청구동,2024년 01월,"430,137"
서울특별시 중구 청구동,2024년 02월,"395,602"
서울특별시 중구 청구동,2024년 03월,"490,604"
서울특별시 중구 청구동,2024년 04월,"497,245"
서울특별시 중구 청구동,2024년 05월,"503,397"
서울특별시 중구 청구동,2024년 06월,"465,081"
서울특별시 중구 청구동,2024년 07월,"460,760"
서울특별시 중구 필동,2022년 01월,"1,015,930"
서울특별시 중구 필동,2022년 02월,"879,314"
서울특별시 중구 필동,2022년 03월,"1,123,924"
서울특별시 중구 필동,2022년 04월,"1,490,644"
서울특별시 중구 필동,2022년 05월,"1,896,151"
서울특별시 중구 필동,2022년 06월,"1,360,258"
서울특별시 중구 필동,2022년 07월,"1,210,052"
서울특별시 중구 필동,2022년 08월,"1,208,084"
서울특별시 중구 필동,2022년 09월,"1,574,268"
서울특별시 중구 필동,2022년 10월,"1,559,279"
서울특별시 중구 필동,2022년 11월,"1,540,902"
서울특별시 중구 필동,2022년 12월,"1,314,318"
서울특별시 중구 필동,2023년 01월,"1,095,107"
서울특별시 중구 필동,2023년 02월,"1,186,793"
서울특별시 중구 필동,2023년 03월,"1,695,370"
서울특별시 중구 필동,2023년 04월,"1,678,766"
서울특별시 중구 필동,2023년 05월,"1,737,991"
서울특별시 중구 필동,2023년 06월,"1,477,266"
서울특별시 중구 필동,2023년 07월,"1,254,077"
서울특별시 중구 필동,2023년 08월,"1,241,634"
서울특별시 중구 필동,2023년 09월,"1,524,502"
서울특별시 중구 필동,2023년 10월,"1,712,469"
서울특별시 중구 필동,2023년 11월,"1,591,520"
서울특별시 중구 필동,2023년 12월,"1,367,958"
서울특별시 중구 필동,2024년 01월,"1,249,527"
서울특별시 중구 필동,2024년 02월,"1,219,716"
서울특별시 중구 필동,2024년 03월,"1,667,722"
서울특별시 중구 필동,2024년 04월,"1,861,733"
서울특별시 중구 필동,2024년 05월,"1,831,996"
서울특별시 중구 필동,2024년 06월,"1,515,693"
서울특별시 중구 필동,2024년 07월,"1,376,925"
서울특별시 중구 황학동,2022년 01월,"743,274"
서울특별시 중구 황학동,2022년 02월,"627,233"
서울특별시 중구 황학동,2022년 03월,"720,145"
서울특별시 중구 황학동,2022년 04월,"823,923"
서울특별시 중구 황학동,2022년 05월,"1,080,870"
서울특별시 중구 황학동,2022년 06월,"849,995"
서울특별시 중구 황학동,2022년 07월,"849,432"
서울특별시 중구 황학동,2022년 08월,"803,434"
서울특별시 중구 황학동,2022년 09월,"840,544"
서울특별시 중구 황학동,2022년 10월,"893,405"
서울특별시 중구 황학동,2022년 11월,"855,224"
서울특별시 중구 황학동,2022년 12월,"819,724"
서울특별시 중구 황학동,2023년 01월,"778,005"
서울특별시 중구 황학동,2023년 02월,"777,400"
서울특별시 중구 황학동,2023년 03월,"903,680"
서울특별시 중구 황학동,2023년 04월,"882,499"
서울특별시 중구 황학동,2023년 05월,"928,340"
서울특별시 중구 황학동,2023년 06월,"914,744"
서울특별시 중구 황학동,2023년 07월,"882,338"
서울특별시 중구 황학동,2023년 08월,"845,828"
서울특별시 중구 황학동,2023년 09월,"879,352"
서울특별시 중구 황학동,2023년 10월,"931,230"
서울특별시 중구 황학동,2023년 11월,"854,755"
서울특별시 중구 황학동,2023년 12월,"838,114"
서울특별시 중구 황학동,2024년 01월,"820,669"
서울특별시 중구 황학동,2024년 02월,"813,076"
서울특별시 중구 황학동,2024년 03월,"970,732"
서울특별시 중구 황학동,2024년 04월,"975,215"
서울특별시 중구 황학동,2024년 05월,"1,011,110"
서울특별시 중구 황학동,2024년 06월,"944,551"
서울특별시 중구 황학동,2024년 07월,"928,191"
서울특별시 중구 회현동,2022년 01월,"2,719,850"
서울특별시 중구 회현동,2022년 02월,"2,187,655"
서울특별시 중구 회현동,2022년 03월,"2,466,501"
서울특별시 중구 회현동,2022년 04월,"3,032,429"
서울특별시 중구 회현동,2022년 05월,"4,135,702"
서울특별시 중구 회현동,2022년 06월,"3,338,629"
서울특별시 중구 회현동,2022년 07월,"3,417,341"
서울특별시 중구 회현동,2022년 08월,"3,218,479"
서울특별시 중구 회현동,2022년 09월,"3,260,064"
서울특별시 중구 회현동,2022년 10월,"3,656,248"
서울특별시 중구 회현동,2022년 11월,"3,485,518"
서울특별시 중구 회현동,2022년 12월,"3,582,787"
서울특별시 중구 회현동,2023년 01월,"2,985,455"
서울특별시 중구 회현동,2023년 02월,"3,285,547"
서울특별시 중구 회현동,2023년 03월,"3,679,654"
서울특별시 중구 회현동,2023년 04월,"3,540,759"
서울특별시 중구 회현동,2023년 05월,"3,725,813"
서울특별시 중구 회현동,2023년 06월,"3,598,774"
서울특별시 중구 회현동,2023년 07월,"3,484,213"
서울특별시 중구 회현동,2023년 08월,"3,319,777"
서울특별시 중구 회현동,2023년 09월,"3,312,067"
서울특별시 중구 회현동,2023년 10월,"3,597,620"
서울특별시 중구 회현동,2023년 11월,"3,595,391"
서울특별시 중구 회현동,2023년 12월,"3,594,815"
서울특별시 중구 회현동,2024년 01월,"3,471,161"
서울특별시 중구 회현동,2024년 02월,"3,198,186"
서울특별시 중구 회현동,2024년 03월,"3,707,766"
서울특별시 중구 회현동,2024년 04월,"3,787,668"
서울특별시 중구 회현동,2024년 05월,"3,900,319"
서울특별시 중구 회현동,2024년 06월,"3,672,482"
서울특별시 중구 회현동,2024년 07월,"3,762,813"
서울특별시 중랑구 망우3동,2022년 01월,"447,968"
서울특별시 중랑구 망우3동,2022년 02월,"395,066"
서울특별시 중랑구 망우3동,2022년 03월,"449,330"
서울특별시 중랑구 망우3동,2022년 04월,"499,754"
서울특별시 중랑구 망우3동,2022년 05월,"648,754"
서울특별시 중랑구 망우3동,2022년 06월,"511,804"
서울특별시 중랑구 망우3동,2022년 07월,"511,319"
서울특별시 중랑구 망우3동,2022년 08월,"495,567"
서울특별시 중랑구 망우3동,2022년 09월,"508,730"
서울특별시 중랑구 망우3동,2022년 10월,"511,220"
서울특별시 중랑구 망우3동,2022년 11월,"494,994"
서울특별시 중랑구 망우3동,2022년 12월,"470,842"
서울특별시 중랑구 망우3동,2023년 01월,"441,221"
서울특별시 중랑구 망우3동,2023년 02월,"425,320"
서울특별시 중랑구 망우3동,2023년 03월,"496,155"
서울특별시 중랑구 망우3동,2023년 04월,"458,456"
서울특별시 중랑구 망우3동,2023년 05월,"491,076"
서울특별시 중랑구 망우3동,2023년 06월,"478,984"
서울특별시 중랑구 망우3동,2023년 07월,"472,463"
서울특별시 중랑구 망우3동,2023년 08월,"464,927"
서울특별시 중랑구 망우3동,2023년 09월,"480,248"
서울특별시 중랑구 망우3동,2023년 10월,"441,647"
서울특별시 중랑구 망우3동,2023년 11월,"403,944"
서울특별시 중랑구 망우3동,2023년 12월,"399,024"
서울특별시 중랑구 망우3동,2024년 01월,"380,580"
서울특별시 중랑구 망우3동,2024년 02월,"367,899"
서울특별시 중랑구 망우3동,2024년 03월,"427,749"
서울특별시 중랑구 망우3동,2024년 04월,"453,950"
서울특별시 중랑구 망우3동,2024년 05월,"474,776"
서울특별시 중랑구 망우3동,2024년 06월,"444,942"
서울특별시 중랑구 망우3동,2024년 07월,"439,827"
서울특별시 중랑구 망우본동,2022년 01월,"1,624,701"
서울특별시 중랑구 망우본동,2022년 02월,"1,430,822"
서울특별시 중랑구 망우본동,2022년 03월,"1,658,892"
서울특별시 중랑구 망우본동,2022년 04월,"1,930,287"
서울특별시 중랑구 망우본동,2022년 05월,"2,517,737"
서울특별시 중랑구 망우본동,2022년 06월,"1,949,785"
서울특별시 중랑구 망우본동,2022년 07월,"1,993,703"
서울특별시 중랑구 망우본동,2022년 08월,"1,882,234"
서울특별시 중랑구 망우본동,2022년 09월,"1,943,526"
서울특별시 중랑구 망우본동,2022년 10월,"1,998,417"
서울특별시 중랑구 망우본동,2022년 11월,"1,925,954"
서울특별시 중랑구 망우본동,2022년 12월,"1,895,942"
서울특별시 중랑구 망우본동,2023년 01월,"1,807,163"
서울특별시 중랑구 망우본동,2023년 02월,"1,772,642"
서울특별시 중랑구 망우본동,2023년 03월,"2,137,370"
서울특별시 중랑구 망우본동,2023년 04월,"2,111,812"
서울특별시 중랑구 망우본동,2023년 05월,"2,190,413"
서울특별시 중랑구 망우본동,2023년 06월,"2,126,330"
서울특별시 중랑구 망우본동,2023년 07월,"2,114,080"
서울특별시 중랑구 망우본동,2023년 08월,"2,045,323"
서울특별시 중랑구 망우본동,2023년 09월,"2,147,482"
서울특별시 중랑구 망우본동,2023년 10월,"2,212,321"
서울특별시 중랑구 망우본동,2023년 11월,"2,083,615"
서울특별시 중랑구 망우본동,2023년 12월,"2,107,646"
서울특별시 중랑구 망우본동,2024년 01월,"2,001,534"
서울특별시 중랑구 망우본동,2024년 02월,"1,887,796"
서울특별시 중랑구 망우본동,2024년 03월,"2,263,087"
서울특별시 중랑구 망우본동,2024년 04월,"2,336,313"
서울특별시 중랑구 망우본동,2024년 05월,"2,369,421"
서울특별시 중랑구 망우본동,2024년 06월,"2,298,846"
서울특별시 중랑구 망우본동,2024년 07월,"2,289,565"
서울특별시 중랑구 면목2동,2022년 01월,"739,055"
서울특별시 중랑구 면목2동,2022년 02월,"651,534"
서울특별시 중랑구 면목2동,2022년 03월,"734,765"
서울특별시 중랑구 면목2동,2022년 04월,"850,317"
서울특별시 중랑구 면목2동,2022년 05월,"1,114,035"
서울특별시 중랑구 면목2동,2022년 06월,"885,125"
서울특별시 중랑구 면목2동,2022년 07월,"906,145"
서울특별시 중랑구 면목2동,2022년 08월,"874,611"
서울특별시 중랑구 면목2동,2022년 09월,"906,903"
서울특별시 중랑구 면목2동,2022년 10월,"940,960"
서울특별시 중랑구 면목2동,2022년 11월,"897,959"
서울특별시 중랑구 면목2동,2022년 12월,"856,194"
서울특별시 중랑구 면목2동,2023년 01월,"814,841"
서울특별시 중랑구 면목2동,2023년 02월,"816,064"
서울특별시 중랑구 면목2동,2023년 03월,"954,845"
서울특별시 중랑구 면목2동,2023년 04월,"921,367"
서울특별시 중랑구 면목2동,2023년 05월,"971,550"
서울특별시 중랑구 면목2동,2023년 06월,"940,555"
서울특별시 중랑구 면목2동,2023년 07월,"943,085"
서울특별시 중랑구 면목2동,2023년 08월,"906,992"
서울특별시 중랑구 면목2동,2023년 09월,"919,755"
서울특별시 중랑구 면목2동,2023년 10월,"942,972"
서울특별시 중랑구 면목2동,2023년 11월,"865,777"
서울특별시 중랑구 면목2동,2023년 12월,"846,901"
서울특별시 중랑구 면목2동,2024년 01월,"828,348"
서울특별시 중랑구 면목2동,2024년 02월,"794,196"
서울특별시 중랑구 면목2동,2024년 03월,"921,435"
서울특별시 중랑구 면목2동,2024년 04월,"936,546"
서울특별시 중랑구 면목2동,2024년 05월,"962,604"
서울특별시 중랑구 면목2동,2024년 06월,"911,243"
서울특별시 중랑구 면목2동,2024년 07월,"921,022"
서울특별시 중랑구 면목3·8동,2022년 01월,"851,432"
서울특별시 중랑구 면목3·8동,2022년 02월,"754,068"
서울특별시 중랑구 면목3·8동,2022년 03월,"949,460"
서울특별시 중랑구 면목3·8동,2022년 04월,"1,078,844"
서울특별시 중랑구 면목3·8동,2022년 05월,"1,395,261"
서울특별시 중랑구 면목3·8동,2022년 06월,"1,080,752"
서울특별시 중랑구 면목3·8동,2022년 07월,"1,055,902"
서울특별시 중랑구 면목3·8동,2022년 08월,"997,207"
서울특별시 중랑구 면목3·8동,2022년 09월,"1,101,640"
서울특별시 중랑구 면목3·8동,2022년 10월,"1,163,082"
서울특별시 중랑구 면목3·8동,2022년 11월,"1,136,907"
서울특별시 중랑구 면목3·8동,2022년 12월,"1,062,978"
서울특별시 중랑구 면목3·8동,2023년 01월,"971,386"
서울특별시 중랑구 면목3·8동,2023년 02월,"978,952"
서울특별시 중랑구 면목3·8동,2023년 03월,"1,268,374"
서울특별시 중랑구 면목3·8동,2023년 04월,"1,208,685"
서울특별시 중랑구 면목3·8동,2023년 05월,"1,254,599"
서울특별시 중랑구 면목3·8동,2023년 06월,"1,177,429"
서울특별시 중랑구 면목3·8동,2023년 07월,"1,108,760"
서울특별시 중랑구 면목3·8동,2023년 08월,"1,093,713"
서울특별시 중랑구 면목3·8동,2023년 09월,"1,182,383"
서울특별시 중랑구 면목3·8동,2023년 10월,"1,261,364"
서울특별시 중랑구 면목3·8동,2023년 11월,"1,160,650"
서울특별시 중랑구 면목3·8동,2023년 12월,"1,130,613"
서울특별시 중랑구 면목3·8동,2024년 01월,"1,060,572"
서울특별시 중랑구 면목3·8동,2024년 02월,"1,061,898"
서울특별시 중랑구 면목3·8동,2024년 03월,"1,341,338"
서울특별시 중랑구 면목3·8동,2024년 04월,"1,377,057"
서울특별시 중랑구 면목3·8동,2024년 05월,"1,404,543"
서울특별시 중랑구 면목3·8동,2024년 06월,"1,322,735"
서울특별시 중랑구 면목3·8동,2024년 07월,"1,282,597"
서울특별시 중랑구 면목4동,2022년 01월,"570,729"
서울특별시 중랑구 면목4동,2022년 02월,"504,455"
서울특별시 중랑구 면목4동,2022년 03월,"581,053"
서울특별시 중랑구 면목4동,2022년 04월,"663,336"
서울특별시 중랑구 면목4동,2022년 05월,"864,695"
서울특별시 중랑구 면목4동,2022년 06월,"673,817"
서울특별시 중랑구 면목4동,2022년 07월,"673,834"
서울특별시 중랑구 면목4동,2022년 08월,"647,791"
서울특별시 중랑구 면목4동,2022년 09월,"676,867"
서울특별시 중랑구 면목4동,2022년 10월,"695,274"
