,dong,quarter,pop_total,pop_male,pop_female
608,강서구 등촌3동,20241,88051,41425,46626
609,강서구 등촌3동,20242,87704,41207,46497
610,강서구 발산1동,20221,108878,51365,57513
611,강서구 발산1동,20222,108656,51227,57429
612,강서구 발산1동,20223,108429,51116,57313
613,강서구 발산1동,20224,107954,50903,57051
614,강서구 발산1동,20231,107765,50765,57000
615,강서구 발산1동,20232,107639,50673,56966
616,강서구 발산1동,20233,107241,50546,56695
617,강서구 발산1동,20234,107088,50463,56625
618,강서구 발산1동,20241,106693,50317,56376
619,강서구 발산1동,20242,106295,50132,56163
620,강서구 방화1동,20221,128275,62480,65795
621,강서구 방화1동,20222,127996,62381,65615
622,강서구 방화1동,20223,128162,62437,65725
623,강서구 방화1동,20224,127948,62312,65636
624,강서구 방화1동,20231,127658,62184,65474
625,강서구 방화1동,20232,127534,62094,65440
626,강서구 방화1동,20233,127014,61849,65165
627,강서구 방화1동,20234,126263,61556,64707
628,강서구 방화1동,20241,125570,61290,64280
629,강서구 방화1동,20242,125002,61016,63986
630,강서구 방화2동,20221,69853,34487,35366
631,강서구 방화2동,20222,69768,34401,35367
632,강서구 방화2동,20223,69634,34362,35272
633,강서구 방화2동,20224,69386,34306,35080
634,강서구 방화2동,20231,69108,34175,34933
635,강서구 방화2동,20232,68642,33924,34718
636,강서구 방화2동,20233,68433,33796,34637
637,강서구 방화2동,20234,68119,33669,34450
638,강서구 방화2동,20241,67944,33605,34339
639,강서구 방화2동,20242,67868,33536,34332
640,강서구 방화3동,20221,68070,32996,35074
641,강서구 방화3동,20222,67858,32893,34965
642,강서구 방화3동,20223,67581,32655,34926
643,강서구 방화3동,20224,67281,32445,34836
644,강서구 방화3동,20231,67039,32313,34726
645,강서구 방화3동,20232,66748,32157,34591
646,강서구 방화3동,20233,66346,32009,34337
647,강서구 방화3동,20234,66064,31909,34155
648,강서구 방화3동,20241,65795,31770,34025
649,강서구 방화3동,20242,65574,31602,33972
650,강서구 염창동,20221,124765,60297,64468
651,강서구 염창동,20222,124854,60316,64538
652,강서구 염창동,20223,125001,60291,64710
653,강서구 염창동,20224,124562,59975,64587
654,강서구 염창동,20231,124223,59721,64502
655,강서구 염창동,20232,124096,59694,64402
656,강서구 염창동,20233,124058,59584,64474
657,강서구 염창동,20234,124059,59566,64493
658,강서구 염창동,20241,123922,59508,64414
659,강서구 염창동,20242,123903,59534,64369
660,강서구 우장산동,20221,128450,61442,67008
661,강서구 우장산동,20222,127821,61125,66696
662,강서구 우장산동,20223,127496,60913,66583
663,강서구 우장산동,20224,127447,60876,66571
664,강서구 우장산동,20231,129775,61993,67782
665,강서구 우장산동,20232,131152,62705,68447
666,강서구 우장산동,20233,131382,62828,68554
667,강서구 우장산동,20234,131235,62715,68520
668,강서구 우장산동,20241,131092,62575,68517
669,강서구 우장산동,20242,130813,62398,68415
670,강서구 화곡1동,20221,155566,75644,79922
671,강서구 화곡1동,20222,155543,75550,79993
672,강서구 화곡1동,20223,155615,75662,79953
673,강서구 화곡1동,20224,155130,75336,79794
674,강서구 화곡1동,20231,155283,75433,79850
675,강서구 화곡1동,20232,155060,75363,79697
676,강서구 화곡1동,20233,154309,75019,79290
677,강서구 화곡1동,20234,152756,74230,78526
678,강서구 화곡1동,20241,152046,73821,78225
679,강서구 화곡1동,20242,151079,73332,77747
680,강서구 화곡2동,20221,53269,25806,27463
681,강서구 화곡2동,20222,53125,25670,27455
682,강서구 화곡2동,20223,52945,25628,27317
683,강서구 화곡2동,20224,52631,25432,27199
684,강서구 화곡2동,20231,52392,25313,27079
685,강서구 화곡2동,20232,52136,25143,26993
686,강서구 화곡2동,20233,51719,24914,26805
687,강서구 화곡2동,20234,51295,24665,26630
688,강서구 화곡2동,20241,51077,24534,26543
689,강서구 화곡2동,20242,50915,24474,26441
690,강서구 화곡3동,20221,64675,30861,33814
691,강서구 화곡3동,20222,64572,30769,33803
692,강서구 화곡3동,20223,64521,30739,33782
693,강서구 화곡3동,20224,64435,30699,33736
694,강서구 화곡3동,20231,64164,30525,33639
695,강서구 화곡3동,20232,63904,30411,33493
696,강서구 화곡3동,20233,63861,30397,33464
697,강서구 화곡3동,20234,63402,30227,33175
698,강서구 화곡3동,20241,63295,30150,33145
699,강서구 화곡3동,20242,62926,29922,33004
700,강서구 화곡4동,20221,61539,30100,31439
701,강서구 화곡4동,20222,61375,30069,31306
702,강서구 화곡4동,20223,61122,29950,31172
703,강서구 화곡4동,20224,60817,29832,30985
704,강서구 화곡4동,20231,60366,29608,30758
705,강서구 화곡4동,20232,59907,29396,30511
706,강서구 화곡4동,20233,59651,29274,30377
707,강서구 화곡4동,20234,59313,29076,30237
708,강서구 화곡4동,20241,58882,28921,29961
709,강서구 화곡4동,20242,58610,28761,29849
710,강서구 화곡6동,20221,74820,36136,38684
711,강서구 화곡6동,20222,75052,36094,38958
712,강서구 화곡6동,20223,75226,36086,39140
713,강서구 화곡6동,20224,75080,36046,39034
714,강서구 화곡6동,20231,74975,35932,39043
715,강서구 화곡6동,20232,74777,35763,39014
716,강서구 화곡6동,20233,74410,35629,38781
717,강서구 화곡6동,20234,76425,36623,39802
718,강서구 화곡6동,20241,78046,37329,40717
719,강서구 화곡6동,20242,77786,37167,40619
720,강서구 화곡8동,20221,73165,35279,37886
721,강서구 화곡8동,20222,73199,35291,37908
722,강서구 화곡8동,20223,72869,35203,37666
723,강서구 화곡8동,20224,72252,34874,37378
724,강서구 화곡8동,20231,71881,34682,37199
725,강서구 화곡8동,20232,71463,34448,37015
726,강서구 화곡8동,20233,70994,34187,36807
727,강서구 화곡8동,20234,70567,34029,36538
728,강서구 화곡8동,20241,70105,33833,36272
729,강서구 화곡8동,20242,69265,33391,35874
730,강서구 화곡본동,20221,102717,49765,52952
731,강서구 화곡본동,20222,102604,49600,53004
732,강서구 화곡본동,20223,102060,49270,52790
733,강서구 화곡본동,20224,101393,48977,52416
734,강서구 화곡본동,20231,100882,48808,52074
735,강서구 화곡본동,20232,100330,48515,51815
736,강서구 화곡본동,20233,99690,48212,51478
737,강서구 화곡본동,20234,98994,47926,51068
738,강서구 화곡본동,20241,98768,47780,50988
739,강서구 화곡본동,20242,98265,47523,50742
740,관악구 낙성대동,20221,50862,25583,25279
741,관악구 낙성대동,20222,51396,25832,25564
742,관악구 낙성대동,20223,52040,26188,25852
743,관악구 낙성대동,20224,52076,26163,25913
744,관악구 낙성대동,20231,52111,26145,25966
745,관악구 낙성대동,20232,52458,26308,26150
746,관악구 낙성대동,20233,52531,26358,26173
747,관악구 낙성대동,20234,52038,26119,25919
748,관악구 낙성대동,20241,52015,26040,25975
749,관악구 낙성대동,20242,52327,26255,26072
750,관악구 난곡동,20221,80043,40170,39873
751,관악구 난곡동,20222,79720,39986,39734
752,관악구 난곡동,20223,79393,39827,39566
753,관악구 난곡동,20224,78914,39555,39359
754,관악구 난곡동,20231,78177,39102,39075
755,관악구 난곡동,20232,77527,38789,38738
756,관악구 난곡동,20233,76992,38573,38419
757,관악구 난곡동,20234,76170,38144,38026
758,관악구 난곡동,20241,75688,37833,37855
759,관악구 난곡동,20242,75408,37698,37710
760,관악구 난향동,20221,45792,22384,23408
761,관악구 난향동,20222,45533,22246,23287
762,관악구 난향동,20223,45338,22167,23171
763,관악구 난향동,20224,44916,21976,22940
764,관악구 난향동,20231,44648,21852,22796
765,관악구 난향동,20232,44550,21811,22739
766,관악구 난향동,20233,44451,21739,22712
767,관악구 난향동,20234,44244,21629,22615
768,관악구 난향동,20241,44050,21514,22536
769,관악구 난향동,20242,44056,21480,22576
770,관악구 남현동,20221,54233,26166,28067
771,관악구 남현동,20222,54177,26147,28030
772,관악구 남현동,20223,54242,26219,28023
773,관악구 남현동,20224,53953,26098,27855
774,관악구 남현동,20231,53792,26062,27730
775,관악구 남현동,20232,53582,25991,27591
776,관악구 남현동,20233,53417,25892,27525
777,관악구 남현동,20234,53194,25735,27459
778,관악구 남현동,20241,53201,25765,27436
779,관악구 남현동,20242,53090,25626,27464
780,관악구 대학동,20221,70129,42343,27786
781,관악구 대학동,20222,70428,42617,27811
782,관악구 대학동,20223,71006,43106,27900
783,관악구 대학동,20224,71829,43656,28173
784,관악구 대학동,20231,72735,44273,28462
785,관악구 대학동,20232,73524,44815,28709
786,관악구 대학동,20233,73640,44959,28681
787,관악구 대학동,20234,73102,44669,28433
788,관악구 대학동,20241,73150,44702,28448
789,관악구 대학동,20242,73371,44966,28405
790,관악구 미성동,20221,91469,44805,46664
791,관악구 미성동,20222,91585,44813,46772
792,관악구 미성동,20223,91026,44569,46457
793,관악구 미성동,20224,90448,44290,46158
794,관악구 미성동,20231,90024,44068,45956
795,관악구 미성동,20232,89845,43987,45858
796,관악구 미성동,20233,89360,43750,45610
797,관악구 미성동,20234,88856,43524,45332
798,관악구 미성동,20241,88303,43262,45041
799,관악구 미성동,20242,87841,43076,44765
800,관악구 보라매동,20221,73416,36120,37296
801,관악구 보라매동,20222,73309,36069,37240
802,관악구 보라매동,20223,73109,35978,37131
803,관악구 보라매동,20224,72733,35703,37030
804,관악구 보라매동,20231,72704,35778,36926
805,관악구 보라매동,20232,72456,35751,36705
806,관악구 보라매동,20233,72051,35583,36468
807,관악구 보라매동,20234,71562,35398,36164
808,관악구 보라매동,20241,71148,35082,36066
809,관악구 보라매동,20242,70872,34925,35947
810,관악구 삼성동,20221,64305,32164,32141
811,관악구 삼성동,20222,63209,31570,31639
812,관악구 삼성동,20223,62396,31129,31267
813,관악구 삼성동,20224,61645,30724,30921
814,관악구 삼성동,20231,61262,30498,30764
815,관악구 삼성동,20232,60805,30261,30544
816,관악구 삼성동,20233,60471,30144,30327
817,관악구 삼성동,20234,60076,29881,30195
818,관악구 삼성동,20241,59714,29690,30024
819,관악구 삼성동,20242,59315,29444,29871
820,관악구 서림동,20221,69192,38176,31016
821,관악구 서림동,20222,69668,38545,31123
822,관악구 서림동,20223,69843,38685,31158
823,관악구 서림동,20224,70153,38957,31196
824,관악구 서림동,20231,70623,39291,31332
825,관악구 서림동,20232,70863,39478,31385
826,관악구 서림동,20233,70572,39206,31366
827,관악구 서림동,20234,70177,39010,31167
828,관악구 서림동,20241,70212,39087,31125
829,관악구 서림동,20242,70211,39056,31155
830,관악구 서원동,20221,68112,35320,32792
831,관악구 서원동,20222,68587,35735,32852
832,관악구 서원동,20223,68788,35920,32868
833,관악구 서원동,20224,68469,35827,32642
834,관악구 서원동,20231,68643,35971,32672
835,관악구 서원동,20232,68785,36054,32731
836,관악구 서원동,20233,69060,36137,32923
837,관악구 서원동,20234,68864,36078,32786
838,관악구 서원동,20241,69180,36317,32863
839,관악구 서원동,20242,69226,36368,32858
840,관악구 성현동,20221,87205,42057,45148
841,관악구 성현동,20222,86787,41882,44905
842,관악구 성현동,20223,86615,41764,44851
843,관악구 성현동,20224,86093,41497,44596
844,관악구 성현동,20231,85691,41301,44390
845,관악구 성현동,20232,85484,41143,44341
846,관악구 성현동,20233,85240,40971,44269
847,관악구 성현동,20234,84926,40875,44051
848,관악구 성현동,20241,84554,40673,43881
849,관악구 성현동,20242,84308,40599,43709
850,관악구 신림동,20221,67696,35801,31895
851,관악구 신림동,20222,68638,36282,32356
852,관악구 신림동,20223,69342,36663,32679
853,관악구 신림동,20224,69220,36636,32584
854,관악구 신림동,20231,69772,36800,32972
855,관악구 신림동,20232,70114,36972,33142
856,관악구 신림동,20233,69720,36877,32843
857,관악구 신림동,20234,68677,36524,32153
858,관악구 신림동,20241,68730,36675,32055
859,관악구 신림동,20242,68982,36830,32152
860,관악구 신사동,20221,67898,34106,33792
861,관악구 신사동,20222,68265,34241,34024
862,관악구 신사동,20223,68485,34392,34093
863,관악구 신사동,20224,67997,34110,33887
864,관악구 신사동,20231,67998,34036,33962
865,관악구 신사동,20232,68114,34062,34052
866,관악구 신사동,20233,67791,34007,33784
867,관악구 신사동,20234,66974,33647,33327
868,관악구 신사동,20241,66786,33484,33302
869,관악구 신사동,20242,66780,33435,33345
870,관악구 신원동,20221,53781,27230,26551
871,관악구 신원동,20222,53844,27256,26588
872,관악구 신원동,20223,53889,27333,26556
873,관악구 신원동,20224,53677,27189,26488
874,관악구 신원동,20231,53722,27247,26475
875,관악구 신원동,20232,53522,27209,26313
876,관악구 신원동,20233,53331,27169,26162
877,관악구 신원동,20234,52853,26985,25868
878,관악구 신원동,20241,52675,27037,25638
879,관악구 신원동,20242,52656,27033,25623
880,관악구 은천동,20221,99306,48478,50828
881,관악구 은천동,20222,98879,48257,50622
882,관악구 은천동,20223,98633,48089,50544
883,관악구 은천동,20224,98212,47964,50248
884,관악구 은천동,20231,98106,47963,50143
885,관악구 은천동,20232,97977,48002,49975
886,관악구 은천동,20233,97674,47799,49875
887,관악구 은천동,20234,97282,47585,49697
888,관악구 은천동,20241,97012,47471,49541
889,관악구 은천동,20242,96780,47353,49427
890,관악구 인헌동,20221,77512,37695,39817
891,관악구 인헌동,20222,77737,37788,39949
892,관악구 인헌동,20223,77608,37734,39874
893,관악구 인헌동,20224,77322,37581,39741
894,관악구 인헌동,20231,77234,37444,39790
895,관악구 인헌동,20232,77192,37322,39870
896,관악구 인헌동,20233,76810,37199,39611
897,관악구 인헌동,20234,76507,37050,39457
898,관악구 인헌동,20241,76110,36892,39218
899,관악구 인헌동,20242,75758,36708,39050
900,관악구 조원동,20221,52363,26357,26006
901,관악구 조원동,20222,52533,26402,26131
902,관악구 조원동,20223,53138,26604,26534
903,관악구 조원동,20224,56909,28495,28414
904,관악구 조원동,20231,58184,29081,29103
905,관악구 조원동,20232,58747,29248,29499
